"JACKSON PROPERTIES, INC.",,,,,Summarized Commercial Rent Roll,,,,,,,,,,Page 1
150,020SAC025-01,"Sacramento 1st Mortgage, Inc.","2,412",,NNN,"6,336.00","2.63 1,964.57",,200.00,09-01-14,11-30-22,,,Holdover,20.00
,,,,,,,,,,,,,,Renew/Extension,
,,,,,,,,,,,,12-01-21,"6,526",,
Property 020-07-04 Summary Totals:,,,"10,000","2,604",,"28,160.87","8,726.04",,399.99,,,,,,110.00

"JACKSON PROPERTIES, INC.",,,,,Summarized Commercial Rent Roll,,,,,,,,,,Page 10
,,,,,Property Management Version,,,,,,,,,System Date: 02-11-2021,
,,,,,,,,,,,,,,System Time:,9:55 am
,,,,,,Date:,02-01-2021,,,,,,,,
,,,,,,Property: 020-07 9267 Laguna Springs Drive,,,,,,,,,
,,,,,,,"Elk Grove, CA 95754",,,,,,,,
,,,,Office,Lease,Monthly,Rent,NNN/,Other,Lease,Lease,-----Next Increase----,,Option,HVAC
Unit,Lease ID,Tenant,Sq. Ft,Sq. Ft.,Type,Rent,Sq/ft,OPEX,Charges,Starts,Expires,Date,Amount,Type,Charges
9267 Laguna Springs Drive,,,,,,,,,,,,,,,
100,020BLO002-01,Vitalant,"5,080",,NNN,"15,437.48","3.04 4,412.59",,200.00,08-01-16,12-31-26,,,Renew/Extension,
,,,,,,,,,,,,,,Termination,
,,,,,,,,,,,,,,Holdover,
,,,,,,,,,,,,01-01-22,"15,901",,
,,,,,,,,,,,,01-01-23,"16,378",,
,,,,,,,,,,,,01-01-24,"16,869",,
,,,,,,,,,,,,01-01-25,"17,375",,
,,,,,,,,,,,,01-01-26,"17,896",,
,,,,,,,,,,,,01-01-27,"26,844",,
130,020CHI009-02,Chicago Title Company,"2,581",,NNN,"7,769.00","3.01 2,241.91",,250.00,06-01-17,05-31-22,,,Holdover,
,,,,,,,,,,,,06-01-21,"8,001",,
,,,,,,,,,,,,06-01-22,"12,002",,
150,020MIR002-01,"Force Healthcare Mgmt, LLC",941,,NNN,"2,828.00",3.01,817.37,,,,,,Holdover,
,,,,,,,,,,08-01-20,07-31-27,,,Holdover,
,,,,,,,,,,,,08-01-21,"2,913",,
,,,,,,,,,,,,08-01-22,"3,000",,
,,,,,,,,,,,,08-01-23,"3,090",,
,,,,,,,,,,,,08-01-24,"3,183",,
,,,,,,,,,,,,08-01-25,"3,278",,
,,,,,,,,,,,,08-01-26,"3,376",,
,,,,,,,,,,,,08-01-27,"5,064",,
Property 020-07-05 Summary Totals:,,,"8,602",0,,"26,034.48",,"7,471.87",450.00,,,,,,.00
Hwy 99 Frontage/Bond Rd.,,,,,,,,,,,,,,,
Sgn 1,020SIG005-02,"Sign Technology, Inc.",,,,,,,,07-01-14,,,,,
Property 020-07-09 Summary Totals:,,,0,0,,.00,,.00,.00,,,,,,.00
Laguna Pointe,,,,,,,,,,,,,,,
9237,020PRO007-01,Prosperity Investments,"87,255",,,,,,"1,583.31",11-05-10,,,,,
9241,020GEW001-01,"Geweke VI, LP","108,552",,,,,,"1,969.98",06-01-08,,,,,
SIGN,020BJS002-02,"BJ's Restaurant, Inc.",,,,,,,406.25,06-01-09,05-31-19,,,Holdover,
Property 020-07-10 Summary Totals:,,,"195,807",0,,.00,,.00,"3,959.54",,,,,,.00
Park Totals:,,,"299,048","4,419",,"258,110.09","28,770.25",,"5,284.53",,,,,,170.00

"JACKSON PROPERTIES, INC.",,,,,Summarized Commercial Rent Roll,,,,,,,,,,Page 11
,,,,,Property Management Version,,,,,,,,,System Date: 02-11-2021,
,,,,,,,,,,,,,,System Time:,9:55 am
,,,,,,Date:,02-01-2021,,,,,,,,
,,,,,,Property: 020-08 9290 W. Stockton Blvd.,,,,,,,,,
,,,,,,,"Elk Grove, CA 95758",,,,,,,,
,,,,Office,Lease,Monthly,Rent,NNN/,Other,Lease,Lease,-----Next Increase----,,Option,HVAC
Unit,Lease ID,Tenant,Sq. Ft,Sq. Ft.,Type,Rent,Sq/ft,OPEX,Charges,Starts,Expires,Date,Amount,Type,Charges
9290 W. Stockton Blvd.,,,,,,,,,,,,,,,
100,020ISS001-04,"ISSE Services, LLC","1,445",,FS,"3,720.00",2.57,178.62,,,,,,Holdover,
,,,,,,,,,,04-01-18,04-30-23,,,,
,,,,,,,,,,,,05-01-21,"3,813",,
,,,,,,,,,,,,05-01-22,"3,908",,
,,,,,,,,,,,,05-01-23,"5,862",,
101,020EVE004-01,Evergreen Home Loans,"2,730",,FS,"7,750.00",2.84,357.57,,07-20-17,07-31-22,,,Holdover,
,,,,,,,,,,,,,,Holdover,
,,,,,,,,,,,,,,Termination,
,,,,,,,,,,,,08-01-21,"7,934",,
,,,,,,,,,,,,08-01-22,"9,918",,
,,,,,,,,,,,,11-01-22,"11,901",,
102,020MGU001-02,MGU Of The West Insurance Svc,"1,610",,FS,"4,311.00",2.68,210.88,,12-01-17,11-30-22,,,Holdover,
,,,,,,,,,,,,12-01-21,"4,440",,
,,,,,,,,,,,,12-01-22,"6,660",,
103,VACANT,Since 5-18-2017,,,,,,,,,,,,,
104,020MGU001-02,MGU Of The West Insurance Svc,,,FS,,,,,12-01-17,11-30-22,,,,
105,020EVE004-01,Evergreen Home Loans,,,FS,,,,,07-01-17,07-31-22,,,,
106,020BPH001-01,BPH Insurance & Financial Svcs,784,,FS,"1,984.06",2.53,80.69,,09-01-12,01-31-23,,,Holdover,
,,,,,,,,,,,,02-01-22,"2,034",,
,,,,,,,,,,,,02-01-23,"3,050",,
107,VACANT,Since 11-30-2020,727,,,,,,,,,,,Holdover,
109,020JON001-01,"Edward. D. Jones & Co., L.P.","1,067",,MG,"2,803.00",2.63,15.61,,07-01-19,08-31-24,,,Renew/Extension,
,,,,,,,,,,,,,,Termination,
,,,,,,,,,,,,,,Exclusive Use,
,,,,,,,,,,,,,,Holdover,
,,,,,,,,,,,,09-01-21,"2,874",,
,,,,,,,,,,,,09-01-22,"2,945",,
,,,,,,,,,,,,09-01-23,"3,019",,
,,,,,,,,,,,,09-01-24,"4,529",,
Property 020-08-01 Summary Totals:,,,"8,363",0,,"20,568.06",,843.37,.00,,,,,,.00
Park Totals:,,,"8,363",0,,"20,568.06",,843.37,.00,,,,,,.00

"JACKSON PROPERTIES, INC.",,,,,Summarized Commercial Rent Roll,,,,,,,,,,Page 12
,,,,,Property Management Version,,,,,,,,,System Date: 02-11-2021,
,,,,,,,,,,,,,,System Time:,9:55 am
,,,,,,Date:,02-01-2021,,,,,,,,
,,,,,,Property: 020-11 7273 14th Avenue,,,,,,,,,
,,,,,,,"Sacramento, CA 95820",,,,,,,,
,,,,Office,Lease,Monthly,Rent,NNN/,Other,Lease,Lease,-----Next Increase----,,Option,HVAC
Unit,Lease ID,Tenant,Sq. Ft,Sq. Ft.,Type,Rent,Sq/ft,OPEX,Charges,Starts,Expires,Date,Amount,Type,Charges
7273 14th Avenue,,,,,,,,,,,,,,,
100,020FER005-01,Yehchen Ferguson,"1,105",,NNN,"1,141.00",1.03,401.56,,11-01-12,02-29-24,,,Holdover,20.00
,,,,,,,,,,,,03-01-21,"1,459",,
,,,,,,,,,,,,03-01-22,"1,492",,
,,,,,,,,,,,,03-01-23,"1,547",,
,,,,,,,,,,,,03-01-24,"2,321",,
110,020ASI006-01,Asian Pacific Community Counsl,,,NNN,,,,,,,,,,
,,,,,,,,,,08-01-16,07-31-24,,,,
120,020ASI006-01,Asian Pacific Community Counsl,"5,413",,NNN,"6,412.00","1.18 1,967.08",,,,,,,Holdover,100.00
,,,,,,,,,,08-01-07,07-31-24,,,,
,,,,,,,,,,,,08-01-21,"6,604",,
,,,,,,,,,,,,08-01-22,"6,802",,
,,,,,,,,,,,,08-01-23,"7,006",,
,,,,,,,,,,,,08-01-24,"10,509",,
125,020ART004-01,"Art of Skin Care, Inc.","5,150",,NNN,"5,408.00","1.05 1,871.51",,,08-15-19,10-31-24,,,Renew/Extension,60.00
,,,,,,,,,,,,,,Right 1st Refusl,
,,,,,,,,,,,,,,Holdover,
,,,,,,,,,,,,11-01-21,"5,665",,
,,,,,,,,,,,,11-01-22,"5,923",,
,,,,,,,,,,,,11-01-23,"6,180",,
,,,,,,,,,,,,11-01-24,"9,270",,
130,020UCD011-01,Regents of University of CA,"1,920",,MG,"3,450.00",1.80,,,12-15-15,12-14-22,,,Renew/Extension,
,,,,,,,,,,,,,,Termination,
,,,,,,,,,,,,12-01-21,"3,505",,
,,,,,,,,,,,,01-01-22,"3,554",,
,,,,,,,,,,,,12-01-22,"1,658",,
135,020UCD010-01,UCD Cancer Care Network,"2,642",,MG,"4,731.96",1.79,,,01-01-13,01-01-24,,,,
,,,,,,,,,,,,01-01-22,"4,850",,
,,,,,,,,,,,,01-02-23,"4,972",,
140,020UCD009-01,UCD AFP,"2,370",,MG,"3,765.34",1.59,,,,,,,Renew/Extension,
,,,,,,,,,,03-01-09,02-29-24,,,,
,,,,,,,,,,,,03-01-21,"3,765",,
,,,,,,,,,,,,03-01-22,"3,765",,
,,,,,,,,,,,,03-01-23,"3,765",,
Property 020-11-01 Summary Totals:,,,"18,600",0,,"24,908.30",,"4,240.14",.00,,,,,,180.00
Park Totals:,,,"18,600",0,,"24,908.30",,"4,240.14",.00,,,,,,180.00

"JACKSON PROPERTIES, INC.",,,,,Summarized Commercial Rent Roll,,,,,,,,,,Page 13
,,,,,Property Management Version,,,,,,,,,System Date: 02-11-2021,
,,,,,,,,,,,,,,System Time:,9:55 am
,,,,,,Date:,02-01-2021,,,,,,,,
,,,,,,Property: 020-19 681 Crocker Road,,,,,,,,,
,,,,,,,"Sacramento, CA 95864",,,,,,,,
,,,,Office,Lease,Monthly,Rent,NNN/,Other,Lease,Lease,-----Next Increase----,,Option,HVAC
Unit,Lease ID,Tenant,Sq. Ft,Sq. Ft.,Type,Rent,Sq/ft,OPEX,Charges,Starts,Expires,Date,Amount,Type,Charges
"Jackson II, LLC",,,,,,,,,,,,,,,
Resdn 020BEL004-01,,Wendy Bell,"2,317",,MG,"3,665.00",1.58,,,05-01-19,04-30-21,,,,
,,,,,,,,,,,,05-01-21,"3,665",,
Property 020-19-01 Summary Totals:,,,"2,317",0,,"3,665.00",,.00,.00,,,,,,.00
Park Totals:,,,"2,317",0,,"3,665.00",,.00,.00,,,,,,.00

"JACKSON PROPERTIES, INC.",,,,,Summarized Commercial Rent Roll,,,,,,,,,,Page 14
,,,,,Property Management Version,,,,,,,,,System Date: 02-11-2021,
,,,,,,,,,,,,,,System Time:,9:55 am
,,,,,,Date:,02-01-2021,,,,,,,,
,,,,,,Property: 023-01 3351 Business Drive,,,,,,,,,
,,,,,,,"Sacramento, CA 95820",,,,,,,,
,,,,Office,Lease,Monthly,Rent,NNN/,Other,Lease,Lease,-----Next Increase----,,Option,HVAC
Unit,Lease ID,Tenant,Sq. Ft,Sq. Ft.,Type,Rent,Sq/ft,OPEX,Charges,Starts,Expires,Date,Amount,Type,Charges
3351 Business Drive,,,,,,,,,,,,,,,
100,023AIR003-01,Airless Spray Center,"1,169",190,NNN,958.00,.82,396.88,,04-01-10,04-30-22,,,,10.00
,,,,,,,,,,,,05-01-21,987,,
,,,,,,,,,,,,05-01-22,"1,481",,
101,023CAL021-01,Caldwell Construction,"2,563",233,NNN,"2,307.00",.90,870.14,,06-01-15,06-30-22,,,,10.00
,,,,,,,,,,,,07-01-21,"2,376",,
,,,,,,,,,,,,07-01-22,"3,564",,
102,023RAD004-01,"Rad Power Bikes, LLC","1,169",190,NNN,"1,954.00",1.67,749.96,,,,,,,10.00
,,,,,,,,,,01-01-20,12-31-22,,,,
,,,,,,,,,,,,01-01-22,"2,031",,
,,,,,,,,,,,,01-01-23,"3,047",,
103,023RAD004-01,"Rad Power Bikes, LLC","1,040",,NNN,,,,,,,,,,
,,,,,,,,,,12-01-20,12-31-22,,,,
104,023NAT015-01,National Seating & Mobility,"1,454",233,NNN,"1,348.00",.93,493.63,,10-01-19,08-31-23,,,,10.00
,,,,,,,,,,,,09-01-21,"1,388",,
,,,,,,,,,,,,09-01-22,"1,430",,
,,,,,,,,,,,,09-01-23,"2,145",,
105,023CAL021-01,Caldwell Construction,,,NNN,,,,,06-01-15,06-30-22,,,,
106,023HAC001-01,Peter Ha & Christine Ha,"1,480",285,,"1,335.00",.90,502.46,,02-01-21,01-31-22,,,Holdover,10.00
,,,,,,,,,,,,02-01-22,"2,003",,
Property 023-01-01 Summary Totals:,,,"8,875","1,131",,"7,902.00",,"3,013.07",.00,,,,,,50.00
Park Totals:,,,"8,875","1,131",,"7,902.00",,"3,013.07",.00,,,,,,50.00

"JACKSON PROPERTIES, INC.",,,,,Summarized Commercial Rent Roll,,,,,,,,,,Page 15
,,,,,Property Management Version,,,,,,,,,System Date: 02-11-2021,
,,,,,,,,,,,,,,System Time:,9:55 am
,,,,,,Date:,02-01-2021,,,,,,,,
,,,,,,Property: 023-02 7830 Cucamonga Avenue,,,,,,,,,
,,,,,,,"Sacramento, CA 95826",,,,,,,,
,,,,Office,Lease,Monthly,Rent,NNN/,Other,Lease,Lease,-----Next Increase----,,Option,HVAC
Unit,Lease ID,Tenant,Sq. Ft,Sq. Ft.,Type,Rent,Sq/ft,OPEX,Charges,Starts,Expires,Date,Amount,Type,Charges
7830 Cucamonga Avenue,,,,,,,,,,,,,,,
12,023GOD001-01,God's Grace C.O.G.I.C.,"3,675","3,675",NNN,"3,367.00",.92,793.80,,09-01-18,06-30-23,,,Holdover,45.00
,,,,,,,,,,,,07-01-21,"3,468",,
,,,,,,,,,,,,07-01-22,"3,572",,
15,023ECO005-01,EcoWater of Central California,"2,460","1,200",NNN,"2,150.00",.87,531.36,,09-01-18,12-31-21,,,,20.00
,,,,,,,,,,,,01-01-22,"3,225",,
19,023HAR008-01,Hargett Woodworking,"3,424","1,416",NNN,"2,337.00",.68,739.58,,01-01-19,02-28-22,,,,20.00
,,,,,,,,,,,,03-01-21,"2,454",,
,,,,,,,,,,,,03-01-22,"3,681",,
20,VACANT,Since 8-31-2020,"7,101",565,,,,,,,,,,,
21,023ASU001-01,"Asurion, LLC","2,272",368,NNN,"1,870.00",.82,490.75,,03-01-19,03-31-22,,,,20.00
,,,,,,,,,,,,04-01-21,"1,925",,
,,,,,,,,,,,,04-01-22,"2,888",,
23,023STA013-01,"Star Energy Consulting, Inc.","2,264",300,NNN,"1,992.00",.88,489.02,,10-01-18,09-30-21,,,,20.00
,,,,,,,,,,,,10-01-21,"2,988",,
25,023TWI003-01,Granitize of No California,"2,367",384,NNN,"1,850.00",.78,511.27,,03-01-06,12-31-21,,,,20.00
,,,,,,,,,,,,01-01-22,"2,775",,
24-A,0233GE001-01,3 Generations Improvements,"1,183",,NNN,"1,005.00",.85,277.06,,12-01-20,11-30-21,,,Holdover,
,,,,,,,,,,,,12-01-21,"1,508",,
24-B,023OFF004-01,"Off The Wall Soccer, Inc.","1,184",,NNN,770.00,.65,277.29,,11-01-19,10-31-20,,,,
26-A,023JAC013-01,"Jackson Hospitality, LLC","1,235",,NNN,"1,144.50",.93,289.24,,02-01-19,01-31-21,,,,
26-B,023WHI006-01,"White Shadow Group LLC/Whisha 1,235",,,NNN,"1,002.00",.81,289.24,,06-01-18,05-31-21,,,,
,,,,,,,,,,,,06-01-21,"1,503",,
Property 023-02-01 Summary Totals:,,,"28,400","7,908",,"17,487.50",,"4,688.60",.00,,,,,,145.00
7850 Cucamonga Avenue,,,,,,,,,,,,,,,
30,023MAN006-01,"Managed Mobile, Inc.","2,215",500,NNN,"1,680.00",.76,478.44,,01-01-15,03-31-22,,,,20.00
,,,,,,,,,,,,04-01-21,"1,730",,
,,,,,,,,,,,,04-01-22,"2,595",,
31,023WES010-01,Westinghouse Air Brake Tech,"2,215",500,NNN,"1,885.00",.85,418.41,,,,,,Holdover,20.00
,,,,,,,,,,12-01-20,11-30-25,,,,
,,,,,,,,,,,,12-01-21,"1,942",,
,,,,,,,,,,,,12-01-22,"2,000",,
,,,,,,,,,,,,12-01-23,"2,060",,
,,,,,,,,,,,,12-01-24,"2,122",,
,,,,,,,,,,,,12-01-25,"3,183",,
34,023COD001-01,"CODA Technologies, Inc.","2,215",570,NNN,"1,661.00",.75,478.44,,04-01-11,09-30-22,,,,20.00
,,,,,,,,,,,,10-01-21,"1,705",,
,,,,,,,,,,,,10-01-22,"2,558",,
36,023RWS001-01,RW Seafood / Robert Turnacliff,"1,665",180,NNN,"1,255.00",.75,359.64,,10-01-12,11-30-22,,,,10.00
,,,,,,,,,,,,12-01-21,"1,320",,
,,,,,,,,,,,,12-01-22,"1,980",,
37,023MAR015-01,"Martins Bros, Inc.","1,665",180,NNN,"1,415.00",.85,359.64,,,,,,Holdover,
,,,,,,,,,,12-01-20,11-30-21,,,,
,,,,,,,,,,,,12-01-21,"2,123",,

"JACKSON PROPERTIES, INC.",,,,,Summarized Commercial Rent Roll,,,,,,,,,,Page 16
,,,,,Property Management Version,,,,,,,,,System Date: 02-11-2021,
,,,,,,,,,,,,,,System Time:,9:55 am
,,,,,,Date:,02-01-2021,,,,,,,,
,,,,,,Property: 023-02 7850 Cucamonga Avenue,,,,,,,,,
,,,,,,,"Sacramento, CA 95826",,,,,,,,
,,,,Office,Lease,Monthly,Rent,NNN/,Other,Lease,Lease,-----Next Increase----,,Option,HVAC
Unit,Lease ID,Tenant,Sq. Ft,Sq. Ft.,Type,Rent,Sq/ft,OPEX,Charges,Starts,Expires,Date,Amount,Type,Charges
7850 Cucamonga Avenue,,,,,,,,,,,,,,,
40,023QUI003-02,Quinlan & Reed Construction,"3,326",561,NNN,"2,029.00",.61,718.42,,11-01-15,02-28-22,,,,20.00
,,,,,,,,,,,,03-01-21,"2,095",,
,,,,,,,,,,,,03-01-22,"3,143",,
Property 023-02-02 Summary Totals:,,,"13,301","2,491",,"9,925.00",,"2,812.99",.00,,,,,,90.00
Park Totals:,,,"41,701","10,399",,"27,412.50",,"7,501.60",.00,,,,,,235.00

"JACKSON PROPERTIES, INC.",,,,,Summarized Commercial Rent Roll,,,,,,,,,,Page 17
,,,,,Property Management Version,,,,,,,,,System Date: 02-11-2021,
,,,,,,,,,,,,,,System Time:,9:55 am
,,,,,,Date:,02-01-2021,,,,,,,,
,,,,,,Property: 023-03 5715 Power Inn Road,,,,,,,,,
,,,,,,,"Sacramento, CA 95824",,,,,,,,
,,,,Office,Lease,Monthly,Rent,NNN/,Other,Lease,Lease,-----Next Increase----,,Option,HVAC
Unit,Lease ID,Tenant,Sq. Ft,Sq. Ft.,Type,Rent,Sq/ft,OPEX,Charges,Starts,Expires,Date,Amount,Type,Charges
5715 Power Inn Road,,,,,,,,,,,,,,,
A,023NAT011-01,Natural Stone Design,,,NNN,,,,,08-16-17,08-31-22,,,,
B,023NAT011-01,Natural Stone Design,"12,800",400,NNN,"7,693.00",".60 2,216.33",,,08-01-15,08-31-22,,,,20.00
,,,,,,,,,,,,09-01-21,"7,924",,
,,,,,,,,,,,,09-01-22,"11,886",,
Property 023-03-01 Summary Totals:,,,"12,800",400,,"7,693.00","2,216.33",,.00,,,,,,20.00
Park Totals:,,,"12,800",400,,"7,693.00","2,216.33",,.00,,,,,,20.00

"JACKSON PROPERTIES, INC.",,,,,Summarized Commercial Rent Roll,,,,,,,,,,Page 18
,,,,,Property Management Version,,,,,,,,,System Date: 02-11-2021,
,,,,,,,,,,,,,,System Time:,9:55 am
,,,,,,Date:,02-01-2021,,,,,,,,
,,,,,,Property: 061-01 Power Inn Commercial Center,,,,,,,,,
,,,,,,,"Sacramento, CA 95820",,,,,,,,
,,,,Office,Lease,Monthly,Rent,NNN/,Other,Lease,Lease,-----Next Increase----,,Option,HVAC
Unit,Lease ID,Tenant,Sq. Ft,Sq. Ft.,Type,Rent,Sq/ft,OPEX,Charges,Starts,Expires,Date,Amount,Type,Charges
Power Inn & Fruitridge Roads,,,,,,,,,,,,,,,
5301,061JAC005-CCRJackson & Ekstrom,,"17,418",,,,,,"1,915.44",01-01-07,,,,,
5501,061DOD001-01 Avtar S. Dodd,,"11,625",,,,,,"1,278.40",05-23-18,,,,,
8109,061ETH001-01 Ethan Conrad Properties,,"12,070",,,,,,"1,327.32",04-16-14,,,,,
Property 061-01-01 Summary Totals:,,,"41,113",0,,.00,,.00,"4,521.16",,,,,,.00
Park Totals:,,,"41,113",0,,.00,,.00,"4,521.16",,,,,,.00

"JACKSON PROPERTIES, INC.",,,,,Summarized Commercial Rent Roll,,,,,,,,,,Page 19
,,,,,Property Management Version,,,,,,,,,System Date: 02-11-2021,
,,,,,,,,,,,,,,System Time:,9:55 am
,,,,,,Date:,02-01-2021,,,,,,,,
,,,,,,"Property: 062-01 Jackson Business Park, Inc.",,,,,,,,,
,,,,,,,"Sacramento, CA 95820",,,,,,,,
,,,,Office,Lease,Monthly,Rent,NNN/,Other,Lease,Lease,-----Next Increase----,,Option,HVAC
Unit,Lease ID,Tenant,Sq. Ft,Sq. Ft.,Type,Rent,Sq/ft,OPEX,Charges,Starts,Expires,Date,Amount,Type,Charges
Business Drive & 14th Avenue,,,,,,,,,,,,,,,
3351,"062JAC007-CCRJackson Sr. III, LLC",,"8,875",,,,,,281.33,11-27-02,,,,,
3400,"062JAC006-CCRJackson Business Drive, LLC",,"18,720",,,,,,"3,122.14",01-01-98,,,,,
3460,"062JAC006-CCRJackson Business Drive, LLC",,"29,838",,,,,,,01-01-98,,,,,
3499,062LOP001-CCRJaime Lopez,,"9,417",,,,,,298.51,,,,,,
,,,,,,,,,,01-01-20,,,,,
3560,"062JAC006-CCRJackson Business Drive, LLC",,"25,676",,,,,,,01-01-98,,,,,
3630,"062JAC006-CCRJackson Business Drive, LLC",,"24,260",,,,,,,01-01-98,,,,,
3651,062MAI003-CCR Laiola M. Maillard RLT,,"11,700",,,,,,370.88,10-10-18,,,,,
3671,062367001-CCR 3671 Business Drive Prtnshp,,"11,700",,,,,,370.88,11-24-04,,,,,
3700,062ROM001-CCRGerald & Barbara Romain,,"17,500",,,,,,554.73,02-01-01,,,,,
3701,062POI001-CCR Point 2 Structural Engineers,,"6,396",,,,,,202.75,12-06-02,,,,,
3721,"062MET005-CCRMetroville Properties, LLC",,"6,396",,,,,,205.38,06-03-19,,,,,
3740,062374001-CCR 3740 Business Dr. Assoc.,,"27,232",,,,,,863.22,01-01-05,,,,,
3741,"062CEC001-CCRCecil Land Management, LLC",,"6,396",,,,,,202.75,04-01-20,,,,,
7273,"062JAC008-CCRJackson II, LLC",,"18,600",,,,,,589.60,01-01-07,,,,,
Property 062-01-01 Summary Totals:,,,"222,706",0,,.00,,.00,"7,062.17",,,,,,.00
Park Totals:,,,"222,706",0,,.00,,.00,"7,062.17",,,,,,.00

"JACKSON PROPERTIES, INC.",,,,,Summarized Commercial Rent Roll,,,,,,,,,,Page 20
,,,,,Property Management Version,,,,,,,,,System Date: 02-11-2021,
,,,,,,,,,,,,,,System Time:,9:55 am
,,,,,,Date:,02-01-2021,,,,,,,,
,,,,,,Property: 063-01 Laguna East Bus. Park Assoc.,,,,,,,,,
,,,,,,,"Sacramento, CA 95758",,,,,,,,
,,,,Office,Lease,Monthly,Rent,NNN/,Other,Lease,Lease,-----Next Increase----,,Option,HVAC
Unit,Lease ID,Tenant,Sq. Ft,Sq. Ft.,Type,Rent,Sq/ft,OPEX,Charges,Starts,Expires,Date,Amount,Type,Charges
Laguna Bl & Office Park Cr,,,,,,,,,,,,,,,
8401,063ELK008-CCRCity of Elk Grove,,"134,600",,,,,,"1,910.84",06-21-07,,,,,
9281,"063JAC008-CCRJackson II, LLC",,"108,247",,,,,,"2,431.96",01-01-05,,,,,
9297,063ELK009-CCRElk Grove Education Assoc.,,"44,910",,,,,,637.60,01-01-05,,,,,
9300,"063JAC008-CCRJackson II, LLC",,"63,075",,,,,,,01-01-05,,,,,
9309,"063930001-CCR 9309 Office Park Circle, LLC",,"29,272",,,,,,415.74,02-01-05,,,,,
9324,063ZEH002-CCRZehnder Family Partnership,,"78,190",,,,,,"1,109.94",10-28-08,,,,,
Property 063-01-01 Summary Totals:,,,"458,294",0,,.00,,.00,"6,506.09",,,,,,.00
Park Totals:,,,"458,294",0,,.00,,.00,"6,506.09",,,,,,.00

"JACKSON PROPERTIES, INC.",,,,,Summarized Commercial Rent Roll,,,,,,,,,,Page 21
,,,,,Property Management Version,,,,,,,,,System Date: 02-11-2021,
,,,,,,,,,,,,,,System Time:,9:55 am
,,,,,,Date:,02-01-2021,,,,,,,,
,,,,,,"Property: 071-01 Fuller Industrial Park, Inc.",,,,,,,,,
,,,,,,,"Sacramento, CA 95825",,,,,,,,
,,,,Office,Lease,Monthly,Rent,NNN/,Other,Lease,Lease,-----Next Increase----,,Option,HVAC
Unit,Lease ID,Tenant,Sq. Ft,Sq. Ft.,Type,Rent,Sq/ft,OPEX,Charges,Starts,Expires,Date,Amount,Type,Charges
Power Inn & Fruitridge Roads,,,,,,,,,,,,,,,
5665,"071FUL002-CCRFuller Industrial Park I, LLC",,"34,549",,,,,,"1,816.68",01-01-98,,,,,
5675,"071FUL003-CCRFuller Industrial Park II, LLC",,"11,866",,,,,,"1,595.61",01-01-98,,,,,
5685,"071FUL003-CCRFuller Industrial Park II, LLC",,"10,893",,,,,,,01-01-98,,,,,
5691,"071FUL003-CCRFuller Industrial Park II, LLC",,"13,760",,,,,,,01-01-98,,,,,
5695,"071FUL003-CCRFuller Industrial Park II, LLC",,"13,500",,,,,,,01-01-98,,,,,
5705,071DOR003-CCRGaro Doranian; & L & C Sabra,,"10,200",,,,,,325.38,01-28-19,,,,,
8140,"071FUL002-CCRFuller Industrial Park I, LLC",,"22,400",,,,,,,01-01-98,,,,,
Property 071-01-01 Summary Totals:,,,"117,168",0,,.00,,.00,"3,737.67",,,,,,.00
Park Totals:,,,"117,168",0,,.00,,.00,"3,737.67",,,,,,.00

"JACKSON PROPERTIES, INC.",,,,,Summarized Commercial Rent Roll,,,,,,,,,,Page 22
,,,,,Property Management Version,,,,,,,,,System Date: 02-11-2021,
,,,,,,,,,,,,,,System Time:,9:55 am
,,,,,,Date:,02-01-2021,,,,,,,,
,,,,,,"Property: 072-01 Power Inn Bus. Park, Inc.",,,,,,,,,
,,,,,,,"Sacramento, CA 95820",,,,,,,,
,,,,Office,Lease,Monthly,Rent,NNN/,Other,Lease,Lease,-----Next Increase----,,Option,HVAC
Unit,Lease ID,Tenant,Sq. Ft,Sq. Ft.,Type,Rent,Sq/ft,OPEX,Charges,Starts,Expires,Date,Amount,Type,Charges
Power Inn & Fruitridge Roads,,,,,,,,,,,,,,,
5310,"072POW005-CCRPower Inn Business Park, LLC",,"10,800",,,,,,"3,397.17",01-01-98,,,,,
5320,"072POW005-CCRPower Inn Business Park, LLC",,"12,000",,,,,,,01-01-98,,,,,
5330,"072POW005-CCRPower Inn Business Park, LLC",,"7,500",,,,,,,01-01-98,,,,,
5400,"072TIE002-CCR Tienlen, LLC",,"21,640",,,,,,690.00,05-25-18,,,,,
5450,"072POW005-CCRPower Inn Business Park, LLC",,"14,345",,,,,,,01-01-98,,,,,
5580,"072POW005-CCRPower Inn Business Park, LLC",,"15,105",,,,,,,01-01-98,,,,,
7917,"072POW005-CCRPower Inn Business Park, LLC",,"21,710",,,,,,,01-01-98,,,,,
8001,"072POW005-CCRPower Inn Business Park, LLC",,"8,000",,,,,,,01-01-98,,,,,
8021,"072POW005-CCRPower Inn Business Park, LLC",,"9,600",,,,,,,01-01-98,,,,,
8031,"072POW005-CCRPower Inn Business Park, LLC",,"7,482",,,,,,,01-01-98,,,,,
Property 072-01-01 Summary Totals:,,,"128,182",0,,.00,,.00,"4,087.17",,,,,,.00
Park Totals:,,,"128,182",0,,.00,,.00,"4,087.17",,,,,,.00

"JACKSON PROPERTIES, INC.",,,,,Summarized Commercial Rent Roll,,,,,,,,,,Page 23
